report_date,geoid,short_name,full_name,cases,case_rate,new_cases,case_avg,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-07-01,28140,Kansas City,"Kansas City, MO-KS Metro Area",10093,4.791059852883655,373,223.57142857142858,280,0.13291357959055022,3,3.2857142857142856,2.774199940552858
2020-07-02,28140,Kansas City,"Kansas City, MO-KS Metro Area",10194,4.839003679807389,101,212.71428571428572,283,0.13433765365759184,3,3.2857142857142856,2.776142829115166
2020-07-03,28140,Kansas City,"Kansas City, MO-KS Metro Area",10700,5.079197505781741,506,241.71428571428572,284,0.13481234501327236,1,2.7142857142857144,2.6542056074766354
2020-07-04,28140,Kansas City,"Kansas City, MO-KS Metro Area",10947,5.1964462706348336,247,263.2857142857143,286,0.13576172772463344,2,2.4285714285714284,2.6125879236320455
2020-07-05,28140,Kansas City,"Kansas City, MO-KS Metro Area",11145,5.290435159059579,198,254.85714285714286,287,0.136236419080314,1,2.2857142857142856,2.575145805293854
2020-07-06,28140,Kansas City,"Kansas City, MO-KS Metro Area",11449,5.434741331186463,304,263.2857142857143,291,0.1381351845030361,4,2.2857142857142856,2.541706699275046
2020-07-07,28140,Kansas City,"Kansas City, MO-KS Metro Area",11610,5.511166639451029,161,270,295,0.14003394992575827,4,2.5714285714285716,2.5409130060292853
2020-07-08,28140,Kansas City,"Kansas City, MO-KS Metro Area",12020,5.705790095280049,410,275.2857142857143,298,0.1414580239927999,3,2.5714285714285716,2.4792013311148087
2020-07-09,28140,Kansas City,"Kansas City, MO-KS Metro Area",12358,5.866235773500071,338,309.14285714285717,301,0.14288209805984148,3,2.5714285714285716,2.435669202136268
2020-07-10,28140,Kansas City,"Kansas City, MO-KS Metro Area",12819,6.0850684884687976,461,302.7142857142857,305,0.14478086348256364,4,3,2.3792807551291055
2020-07-11,28140,Kansas City,"Kansas City, MO-KS Metro Area",13085,6.21133638907982,266,305.42857142857144,306,0.14525555483824418,1,2.857142857142857,2.338555598012992
2020-07-12,28140,Kansas City,"Kansas City, MO-KS Metro Area",13433,6.376528980856647,348,326.85714285714283,309,0.1466796289052858,3,3.142857142857143,2.300305218491774
2020-07-13,28140,Kansas City,"Kansas City, MO-KS Metro Area",13787,6.544569720767557,354,334,309,0.1466796289052858,0,2.5714285714285716,2.2412417494741423
2020-07-14,28140,Kansas City,"Kansas City, MO-KS Metro Area",13974,6.633337004279817,187,337.7142857142857,314,0.14905308568368844,5,2.7142857142857144,2.2470301989408905
2020-07-15,28140,Kansas City,"Kansas City, MO-KS Metro Area",14632,6.945683916317611,658,373.14285714285717,317,0.1504771597507301,3,2.7142857142857144,2.166484417714598
2020-07-16,28140,Kansas City,"Kansas City, MO-KS Metro Area",14844,7.046318483721884,212,355.14285714285717,318,0.1509518511064106,1,2.4285714285714284,2.1422797089733225
2020-01-24,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-25,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-26,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-27,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-28,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-29,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-30,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-31,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-01,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-02,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-03,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-04,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-05,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-06,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-07,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-08,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-09,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-10,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-11,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-12,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-13,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-14,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-15,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-16,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-17,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-18,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-19,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-20,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-21,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-22,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-23,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-24,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-25,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-26,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-27,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-28,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-29,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-01,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-02,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-03,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-04,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-05,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-06,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-07,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-08,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-09,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-10,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-11,44180,Springfield,"Springfield, MO Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-12,44180,Springfield,"Springfield, MO Metro Area",1,0.0021794374436070563,1,0.14285714285714285,0,0,0,0,0
2020-03-13,44180,Springfield,"Springfield, MO Metro Area",1,0.0021794374436070563,0,0.14285714285714285,0,0,0,0,0
2020-03-14,44180,Springfield,"Springfield, MO Metro Area",2,0.0043588748872141125,1,0.2857142857142857,0,0,0,0,0
2020-03-15,44180,Springfield,"Springfield, MO Metro Area",2,0.0043588748872141125,0,0.2857142857142857,0,0,0,0,0
2020-03-16,44180,Springfield,"Springfield, MO Metro Area",3,0.006538312330821168,1,0.42857142857142855,0,0,0,0,0
2020-03-17,44180,Springfield,"Springfield, MO Metro Area",4,0.008717749774428225,1,0.5714285714285714,0,0,0,0,0
2020-03-18,44180,Springfield,"Springfield, MO Metro Area",4,0.008717749774428225,0,0.5714285714285714,0,0,0,0,0
2020-03-19,44180,Springfield,"Springfield, MO Metro Area",6,0.013076624661642337,2,0.7142857142857143,0,0,0,0,0
2020-03-20,44180,Springfield,"Springfield, MO Metro Area",10,0.02179437443607056,4,1.2857142857142858,0,0,0,0,0
2020-03-21,44180,Springfield,"Springfield, MO Metro Area",12,0.026153249323284673,2,1.4285714285714286,0,0,0,0,0
2020-03-22,44180,Springfield,"Springfield, MO Metro Area",12,0.026153249323284673,0,1.4285714285714286,0,0,0,0,0
2020-03-23,44180,Springfield,"Springfield, MO Metro Area",19,0.04140931142853407,7,2.2857142857142856,0,0,0,0,0
2020-03-24,44180,Springfield,"Springfield, MO Metro Area",21,0.04576818631574818,2,2.4285714285714284,1,0.0021794374436070563,1,0.14285714285714285,4.761904761904762
2020-03-25,44180,Springfield,"Springfield, MO Metro Area",25,0.05448593609017641,4,3,3,0.006538312330821168,2,0.42857142857142855,12
2020-03-26,44180,Springfield,"Springfield, MO Metro Area",27,0.05884481097739051,2,3,3,0.006538312330821168,0,0.42857142857142855,11.11111111111111
2020-03-27,44180,Springfield,"Springfield, MO Metro Area",34,0.0741008730826399,7,3.4285714285714284,3,0.006538312330821168,0,0.42857142857142855,8.823529411764707
2020-03-28,44180,Springfield,"Springfield, MO Metro Area",47,0.10243355984953165,13,5,3,0.006538312330821168,0,0.42857142857142855,6.382978723404255
2020-03-29,44180,Springfield,"Springfield, MO Metro Area",48,0.1046129972931387,1,5.142857142857143,3,0.006538312330821168,0,0.42857142857142855,6.25
2020-03-30,44180,Springfield,"Springfield, MO Metro Area",51,0.11115130962395986,3,4.571428571428571,3,0.006538312330821168,0,0.42857142857142855,5.88235294117647
2020-03-31,44180,Springfield,"Springfield, MO Metro Area",62,0.13512512150363748,11,5.857142857142857,3,0.006538312330821168,0,0.2857142857142857,4.838709677419355
2020-04-01,44180,Springfield,"Springfield, MO Metro Area",64,0.1394839963908516,2,5.571428571428571,6,0.013076624661642337,3,0.42857142857142855,9.375
2020-04-02,44180,Springfield,"Springfield, MO Metro Area",68,0.1482017461652798,4,5.857142857142857,6,0.013076624661642337,0,0.42857142857142855,8.823529411764707
2020-04-03,44180,Springfield,"Springfield, MO Metro Area",75,0.16345780827052922,7,5.857142857142857,7,0.015256062105249392,1,0.5714285714285714,9.333333333333334
2020-04-04,44180,Springfield,"Springfield, MO Metro Area",81,0.17653443293217155,6,4.857142857142857,7,0.015256062105249392,0,0.5714285714285714,8.641975308641975
2020-04-05,44180,Springfield,"Springfield, MO Metro Area",80,0.17435499548856448,-1,4.571428571428571,7,0.015256062105249392,0,0.5714285714285714,8.75
2020-04-06,44180,Springfield,"Springfield, MO Metro Area",86,0.1874316201502068,6,5,7,0.015256062105249392,0,0.5714285714285714,8.13953488372093
2020-04-07,44180,Springfield,"Springfield, MO Metro Area",88,0.19179049503742093,2,3.7142857142857144,7,0.015256062105249392,0,0.5714285714285714,7.954545454545454
2020-04-08,44180,Springfield,"Springfield, MO Metro Area",92,0.20050824481184917,4,4,7,0.015256062105249392,0,0.14285714285714285,7.608695652173914
2020-04-09,44180,Springfield,"Springfield, MO Metro Area",93,0.20268768225545622,1,3.5714285714285716,8,0.01743549954885645,1,0.2857142857142857,8.60215053763441
2020-04-10,44180,Springfield,"Springfield, MO Metro Area",92,0.20050824481184917,-1,2.4285714285714284,8,0.01743549954885645,0,0.14285714285714285,8.695652173913043
2020-04-11,44180,Springfield,"Springfield, MO Metro Area",93,0.20268768225545622,1,1.7142857142857142,8,0.01743549954885645,0,0.14285714285714285,8.60215053763441
2020-04-12,44180,Springfield,"Springfield, MO Metro Area",93,0.20268768225545622,0,1.8571428571428572,8,0.01743549954885645,0,0.14285714285714285,8.60215053763441
2020-04-13,44180,Springfield,"Springfield, MO Metro Area",93,0.20268768225545622,0,1,8,0.01743549954885645,0,0.14285714285714285,8.60215053763441
2020-04-14,44180,Springfield,"Springfield, MO Metro Area",98,0.2135848694734915,5,1.4285714285714286,8,0.01743549954885645,0,0.14285714285714285,8.16326530612245
2020-04-15,44180,Springfield,"Springfield, MO Metro Area",102,0.22230261924791972,4,1.4285714285714286,8,0.01743549954885645,0,0.14285714285714285,7.8431372549019605
2020-04-16,44180,Springfield,"Springfield, MO Metro Area",104,0.22666149413513384,2,1.5714285714285714,8,0.01743549954885645,0,0,7.6923076923076925
2020-04-17,44180,Springfield,"Springfield, MO Metro Area",107,0.233199806465955,3,2.142857142857143,8,0.01743549954885645,0,0,7.476635514018691
2020-04-18,44180,Springfield,"Springfield, MO Metro Area",110,0.23973811879677617,3,2.4285714285714284,8,0.01743549954885645,0,0,7.2727272727272725
2020-04-19,44180,Springfield,"Springfield, MO Metro Area",110,0.23973811879677617,0,2.4285714285714284,8,0.01743549954885645,0,0,7.2727272727272725
2020-04-20,44180,Springfield,"Springfield, MO Metro Area",114,0.24845586857120439,4,3,8,0.01743549954885645,0,0,7.017543859649122
2020-04-21,44180,Springfield,"Springfield, MO Metro Area",113,0.24627643112759734,-1,2.142857142857143,8,0.01743549954885645,0,0,7.079646017699115
2020-04-22,44180,Springfield,"Springfield, MO Metro Area",115,0.25063530601481143,2,1.8571428571428572,8,0.01743549954885645,0,0,6.956521739130435
2020-04-23,44180,Springfield,"Springfield, MO Metro Area",114,0.24845586857120439,-1,1.4285714285714286,8,0.01743549954885645,0,0,7.017543859649122
2020-04-24,44180,Springfield,"Springfield, MO Metro Area",116,0.2528147434584185,2,1.2857142857142858,8,0.01743549954885645,0,0,6.896551724137931
2020-04-25,44180,Springfield,"Springfield, MO Metro Area",115,0.25063530601481143,-1,0.7142857142857143,8,0.01743549954885645,0,0,6.956521739130435
2020-04-26,44180,Springfield,"Springfield, MO Metro Area",115,0.25063530601481143,0,0.7142857142857143,8,0.01743549954885645,0,0,6.956521739130435
2020-04-27,44180,Springfield,"Springfield, MO Metro Area",116,0.2528147434584185,1,0.2857142857142857,8,0.01743549954885645,0,0,6.896551724137931
2020-04-28,44180,Springfield,"Springfield, MO Metro Area",115,0.25063530601481143,-1,0.2857142857142857,8,0.01743549954885645,0,0,6.956521739130435
2020-04-29,44180,Springfield,"Springfield, MO Metro Area",118,0.2571736183456326,3,0.42857142857142855,8,0.01743549954885645,0,0,6.779661016949152
2020-04-30,44180,Springfield,"Springfield, MO Metro Area",120,0.2615324932328467,2,0.8571428571428571,8,0.01743549954885645,0,0,6.666666666666667
2020-05-01,44180,Springfield,"Springfield, MO Metro Area",121,0.26371193067645377,1,0.7142857142857143,8,0.01743549954885645,0,0,6.6115702479338845
2020-05-02,44180,Springfield,"Springfield, MO Metro Area",124,0.27025024300727496,3,1.2857142857142858,8,0.01743549954885645,0,0,6.451612903225806
2020-05-03,44180,Springfield,"Springfield, MO Metro Area",125,0.272429680450882,1,1.4285714285714286,8,0.01743549954885645,0,0,6.4
2020-05-04,44180,Springfield,"Springfield, MO Metro Area",126,0.27460911789448905,1,1.4285714285714286,8,0.01743549954885645,0,0,6.349206349206349
2020-05-05,44180,Springfield,"Springfield, MO Metro Area",126,0.27460911789448905,0,1.5714285714285714,8,0.01743549954885645,0,0,6.349206349206349
2020-05-06,44180,Springfield,"Springfield, MO Metro Area",125,0.272429680450882,-1,1,8,0.01743549954885645,0,0,6.4
2020-05-07,44180,Springfield,"Springfield, MO Metro Area",127,0.27678855533809615,2,1,8,0.01743549954885645,0,0,6.299212598425196
2020-05-08,44180,Springfield,"Springfield, MO Metro Area",130,0.28332686766891735,3,1.2857142857142858,8,0.01743549954885645,0,0,6.153846153846154
2020-05-09,44180,Springfield,"Springfield, MO Metro Area",131,0.2855063051125244,1,1,8,0.01743549954885645,0,0,6.106870229007633
2020-05-10,44180,Springfield,"Springfield, MO Metro Area",130,0.28332686766891735,-1,0.7142857142857143,8,0.01743549954885645,0,0,6.153846153846154
2020-05-11,44180,Springfield,"Springfield, MO Metro Area",140,0.30512124210498787,10,2,8,0.01743549954885645,0,0,5.714285714285714
2020-05-12,44180,Springfield,"Springfield, MO Metro Area",141,0.3073006795485949,1,2.142857142857143,8,0.01743549954885645,0,0,5.673758865248227
2020-05-13,44180,Springfield,"Springfield, MO Metro Area",142,0.30948011699220196,1,2.4285714285714284,8,0.01743549954885645,0,0,5.633802816901409
2020-05-14,44180,Springfield,"Springfield, MO Metro Area",143,0.31165955443580906,1,2.2857142857142856,8,0.01743549954885645,0,0,5.594405594405594
2020-05-15,44180,Springfield,"Springfield, MO Metro Area",143,0.31165955443580906,0,1.8571428571428572,8,0.01743549954885645,0,0,5.594405594405594
2020-05-16,44180,Springfield,"Springfield, MO Metro Area",144,0.3138389918794161,1,1.8571428571428572,8,0.01743549954885645,0,0,5.555555555555555
2020-05-17,44180,Springfield,"Springfield, MO Metro Area",144,0.3138389918794161,0,2,8,0.01743549954885645,0,0,5.555555555555555
2020-05-18,44180,Springfield,"Springfield, MO Metro Area",151,0.3290950539846655,7,1.5714285714285714,8,0.01743549954885645,0,0,5.298013245033113
2020-05-19,44180,Springfield,"Springfield, MO Metro Area",151,0.3290950539846655,0,1.4285714285714286,8,0.01743549954885645,0,0,5.298013245033113
2020-05-20,44180,Springfield,"Springfield, MO Metro Area",151,0.3290950539846655,0,1.2857142857142858,8,0.01743549954885645,0,0,5.298013245033113
2020-05-21,44180,Springfield,"Springfield, MO Metro Area",151,0.3290950539846655,0,1.1428571428571428,8,0.01743549954885645,0,0,5.298013245033113
2020-05-22,44180,Springfield,"Springfield, MO Metro Area",152,0.33127449142827253,1,1.2857142857142858,8,0.01743549954885645,0,0,5.263157894736842
2020-05-23,44180,Springfield,"Springfield, MO Metro Area",155,0.3378128037590937,3,1.5714285714285714,8,0.01743549954885645,0,0,5.161290322580645
2020-05-24,44180,Springfield,"Springfield, MO Metro Area",157,0.3421716786463078,2,1.8571428571428572,8,0.01743549954885645,0,0,5.095541401273886
2020-05-25,44180,Springfield,"Springfield, MO Metro Area",160,0.34870999097712896,3,1.2857142857142858,8,0.01743549954885645,0,0,5
2020-05-26,44180,Springfield,"Springfield, MO Metro Area",161,0.350889428420736,1,1.4285714285714286,8,0.01743549954885645,0,0,4.968944099378882
2020-05-27,44180,Springfield,"Springfield, MO Metro Area",161,0.350889428420736,0,1.4285714285714286,8,0.01743549954885645,0,0,4.968944099378882
2020-05-28,44180,Springfield,"Springfield, MO Metro Area",165,0.35960717819516425,4,2,8,0.01743549954885645,0,0,4.848484848484849
2020-05-29,44180,Springfield,"Springfield, MO Metro Area",177,0.3857604275184489,12,3.5714285714285716,8,0.01743549954885645,0,0,4.519774011299435
2020-05-30,44180,Springfield,"Springfield, MO Metro Area",190,0.4140931142853407,13,5,8,0.01743549954885645,0,0,4.2105263157894735
2020-05-31,44180,Springfield,"Springfield, MO Metro Area",193,0.4206314266161619,3,5.142857142857143,8,0.01743549954885645,0,0,4.145077720207254
2020-06-01,44180,Springfield,"Springfield, MO Metro Area",219,0.4772968001499453,26,8.428571428571429,8,0.01743549954885645,0,0,3.65296803652968
2020-06-02,44180,Springfield,"Springfield, MO Metro Area",226,0.4925528622551947,7,9.285714285714286,8,0.01743549954885645,0,0,3.5398230088495577
2020-06-03,44180,Springfield,"Springfield, MO Metro Area",234,0.509988361804051,8,10.428571428571429,8,0.01743549954885645,0,0,3.418803418803419
2020-06-04,44180,Springfield,"Springfield, MO Metro Area",239,0.5208855490220864,5,10.571428571428571,8,0.01743549954885645,0,0,3.3472803347280333
2020-06-05,44180,Springfield,"Springfield, MO Metro Area",242,0.5274238613529075,3,9.285714285714286,8,0.01743549954885645,0,0,3.3057851239669422
2020-06-06,44180,Springfield,"Springfield, MO Metro Area",244,0.5317827362401216,2,7.714285714285714,8,0.01743549954885645,0,0,3.278688524590164
2020-06-07,44180,Springfield,"Springfield, MO Metro Area",244,0.5317827362401216,0,7.285714285714286,8,0.01743549954885645,0,0,3.278688524590164
2020-06-08,44180,Springfield,"Springfield, MO Metro Area",247,0.5383210485709429,3,4,8,0.01743549954885645,0,0,3.2388663967611335
2020-06-09,44180,Springfield,"Springfield, MO Metro Area",251,0.5470387983453711,4,3.5714285714285716,8,0.01743549954885645,0,0,3.187250996015936
2020-06-10,44180,Springfield,"Springfield, MO Metro Area",253,0.5513976732325852,2,2.7142857142857144,8,0.01743549954885645,0,0,3.1620553359683794
2020-06-11,44180,Springfield,"Springfield, MO Metro Area",265,0.5775509225558698,12,3.7142857142857144,8,0.01743549954885645,0,0,3.018867924528302
2020-06-12,44180,Springfield,"Springfield, MO Metro Area",270,0.5884481097739052,5,4,10,0.02179437443607056,2,0.2857142857142857,3.7037037037037033
2020-06-13,44180,Springfield,"Springfield, MO Metro Area",273,0.5949864221047263,3,4.142857142857143,9,0.019614936992463507,-1,0.14285714285714285,3.296703296703297
2020-06-14,44180,Springfield,"Springfield, MO Metro Area",275,0.5993452969919404,2,4.428571428571429,9,0.019614936992463507,0,0.14285714285714285,3.272727272727273
2020-06-15,44180,Springfield,"Springfield, MO Metro Area",284,0.6189602339844039,9,5.285714285714286,9,0.019614936992463507,0,0.14285714285714285,3.169014084507042
2020-06-16,44180,Springfield,"Springfield, MO Metro Area",289,0.6298574212024391,5,5.428571428571429,9,0.019614936992463507,0,0.14285714285714285,3.1141868512110724
2020-06-17,44180,Springfield,"Springfield, MO Metro Area",295,0.6429340458640815,6,6,9,0.019614936992463507,0,0.14285714285714285,3.050847457627119
2020-06-18,44180,Springfield,"Springfield, MO Metro Area",301,0.6560106705257238,6,5.142857142857143,8,0.01743549954885645,-1,0,2.6578073089700998
2020-06-19,44180,Springfield,"Springfield, MO Metro Area",304,0.6625489828565451,3,4.857142857142857,8,0.01743549954885645,0,-0.2857142857142857,2.631578947368421
2020-06-20,44180,Springfield,"Springfield, MO Metro Area",312,0.6799844824054015,8,5.571428571428571,8,0.01743549954885645,0,-0.14285714285714285,2.564102564102564
2020-06-21,44180,Springfield,"Springfield, MO Metro Area",316,0.6887022321798297,4,5.857142857142857,8,0.01743549954885645,0,-0.14285714285714285,2.5316455696202533
2020-06-22,44180,Springfield,"Springfield, MO Metro Area",324,0.7061377317286862,8,5.714285714285714,8,0.01743549954885645,0,-0.14285714285714285,2.4691358024691357
2020-06-23,44180,Springfield,"Springfield, MO Metro Area",336,0.7322909810519709,12,6.714285714285714,9,0.019614936992463507,1,0,2.6785714285714284
2020-06-24,44180,Springfield,"Springfield, MO Metro Area",349,0.7606236678188626,13,7.714285714285714,9,0.019614936992463507,0,0,2.5787965616045847
2020-06-25,44180,Springfield,"Springfield, MO Metro Area",358,0.7802386048113261,9,8.142857142857142,9,0.019614936992463507,0,0.14285714285714285,2.5139664804469275
2020-06-26,44180,Springfield,"Springfield, MO Metro Area",370,0.8063918541346108,12,9.428571428571429,9,0.019614936992463507,0,0.14285714285714285,2.4324324324324325
2020-06-27,44180,Springfield,"Springfield, MO Metro Area",377,0.8216479162398601,7,9.285714285714286,9,0.019614936992463507,0,0.14285714285714285,2.3872679045092835
2020-06-28,44180,Springfield,"Springfield, MO Metro Area",382,0.8325451034578955,5,9.428571428571429,9,0.019614936992463507,0,0.14285714285714285,2.356020942408377
2020-06-29,44180,Springfield,"Springfield, MO Metro Area",395,0.8608777902247872,13,10.142857142857142,9,0.019614936992463507,0,0.14285714285714285,2.278481012658228
2020-06-30,44180,Springfield,"Springfield, MO Metro Area",409,0.891389914435286,14,10.428571428571429,9,0.019614936992463507,0,0,2.2004889975550124
2020-07-01,44180,Springfield,"Springfield, MO Metro Area",423,0.9219020386457848,14,10.571428571428571,9,0.019614936992463507,0,0,2.127659574468085
2020-07-02,44180,Springfield,"Springfield, MO Metro Area",448,0.9763879747359611,25,12.857142857142858,10,0.02179437443607056,1,0.14285714285714285,2.232142857142857
2020-07-03,44180,Springfield,"Springfield, MO Metro Area",454,0.9894645993976035,6,12,10,0.02179437443607056,0,0.14285714285714285,2.2026431718061676
2020-07-04,44180,Springfield,"Springfield, MO Metro Area",462,1.00690009894646,8,12.142857142857142,10,0.02179437443607056,0,0.14285714285714285,2.1645021645021645
2020-07-05,44180,Springfield,"Springfield, MO Metro Area",471,1.0265150359389235,9,12.714285714285714,10,0.02179437443607056,0,0.14285714285714285,2.1231422505307855
2020-07-06,44180,Springfield,"Springfield, MO Metro Area",511,1.1136925336832055,40,16.571428571428573,10,0.02179437443607056,0,0.14285714285714285,1.9569471624266144
2020-07-07,44180,Springfield,"Springfield, MO Metro Area",543,1.1834345318786315,32,19.142857142857142,10,0.02179437443607056,0,0.14285714285714285,1.841620626151013
2020-07-08,44180,Springfield,"Springfield, MO Metro Area",563,1.2270232807507726,20,20,11,0.023973811879677617,1,0.2857142857142857,1.9538188277087036
2020-07-09,44180,Springfield,"Springfield, MO Metro Area",614,1.3381745903747326,51,23.714285714285715,11,0.023973811879677617,0,0.14285714285714285,1.7915309446254073
2020-07-10,44180,Springfield,"Springfield, MO Metro Area",650,1.4166343383445865,36,28,11,0.023973811879677617,0,0.14285714285714285,1.6923076923076923
2020-07-11,44180,Springfield,"Springfield, MO Metro Area",666,1.4515053374422995,16,29.142857142857142,11,0.023973811879677617,0,0.14285714285714285,1.6516516516516515
2020-07-12,44180,Springfield,"Springfield, MO Metro Area",684,1.4907352114272263,18,30.428571428571427,11,0.023973811879677617,0,0.14285714285714285,1.608187134502924
2020-07-13,44180,Springfield,"Springfield, MO Metro Area",755,1.6454752699233273,71,34.857142857142854,11,0.023973811879677617,0,0.14285714285714285,1.456953642384106
2020-07-14,44180,Springfield,"Springfield, MO Metro Area",811,1.7675237667653225,56,38.285714285714285,11,0.023973811879677617,0,0.14285714285714285,1.3563501849568433
2020-07-15,44180,Springfield,"Springfield, MO Metro Area",838,1.8263685777427132,27,39.285714285714285,11,0.023973811879677617,0,0,1.3126491646778042
2020-07-16,44180,Springfield,"Springfield, MO Metro Area",889,1.937519887366673,51,39.285714285714285,11,0.023973811879677617,0,0,1.2373453318335208
2020-01-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-31,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
